paper_id,annotation_type,extracted_value,golden_value,has_golden,match_score,match_type,tier1_exact,tier2_normalized,tier3_ontology,tier4_hierarchical,tier5_semantic,any_match,no_match,type_mismatch,correct_type,value_correct,value_complete,hallucination,issue_summary,corrected_value
PMC7144211,Separation,"nanoflow HPLC system (Easy-nLC1000, Thermo Fisher Scientific) coupled to a Q Exactive HF Hybrid Quadrupole-Orbitrap Mass Spectrometer (Thermo Fisher Scientific)",,False,0.0,NO_MATCH,False,False,False,False,False,False,True,True,Instrument,False,False,False,"GEval=0.20. The bundled compound+concentration rule is not applicable here because the annotation is Separation, not Compound. The extracted value is present verbatim in the source text (LC-MS/MS section: “loaded on a nanoflow HPLC system (Easy-nLC1000…) coupled to a Q Exactive HF…”), so it is not a hallucination. However, it does not match the Separation type definition in context[1]/context[2], which requires a chromatographic approach or stationary phase/column chemistry (e.g., reverse-phase C18), whereas the value is primarily LC+MS instrument model information and does not describe the stationary phase or LC mode. Correct type: Instrument. Because there is no ground truth to compare against and the value is text-supported but semantically wrong for Separation and incomplete for the required separation-method details, the alignment is weak.",
PMC7144211,Sex,men,male,True,0.6,SEMANTIC,False,False,False,False,True,True,False,False,,True,True,False,"GEval=1.00. The annotation type is Sex, which matches the provided type definition (donor sex such as ""male"" or ""female""), so there is no type mismatch. The extracted value ""men"" is explicitly present in the context (e.g., “Mass spectrometry-based proteomic analysis of urinary EV (uEV) in men...”), so it is not a hallucination. Semantically, ""men"" is an unambiguous equivalent of the expected ground-truth value ""male"" for donor sex, differing only by plural wording, and it captures the required information with sufficient completeness.",
PMC7144211,TumorSite,prostate tumour,,False,0.48,SEMANTIC,False,False,False,False,True,True,False,False,,True,True,False,"GEval=0.80. The annotation type TumorSite matches the provided type definition (“Anatomical site of tumor”), since the extracted value refers to a tumor located in the prostate. The phrase “prostate tumour” is explicitly supported by the source text in context[0] (e.g., “prostate tumour conditioned medium”), so it is not a hallucination. With no ground-truth expected outputs, correctness is judged against the text only; semantically, “prostate tumour” conveys the prostate as the tumor site, though it is slightly less normalized than the simpler site term “prostate.” Overall the extraction is complete enough for the TumorSite field, with only minor wording/normalization issues.",
PMC7144211,Time,MISSING,3 months,True,0.0,NO_MATCH,False,False,False,False,False,False,True,False,,False,False,False,Not extracted -- present in source text or ground truth.,3 months
PMC7294662,AcquisitionMethod,data-dependent auto-MS/MS mode,data-dependent,True,0.7,HIERARCHICAL,False,False,False,True,False,True,False,False,,True,True,False,Tier 4 -- hierarchical match with GT 'data-dependent'; predicted is more detailed than GT (superset -- complete).,
PMC7294662,AlkylationReagent,iodoacetamide,iodoacetamide,True,1.0,EXACT,True,False,False,False,False,True,False,False,,True,True,False,Tier 1 -- exact match with GT 'iodoacetamide'.,
PMC7294662,CellLine,HeLa,HeLa; THP-1,True,1.0,EXACT,True,False,False,False,False,True,False,False,,True,True,False,Tier 1 -- exact match with GT 'HeLa'.,
PMC7294662,CellPart,Pelleted ribosomes,,False,0.6,SEMANTIC,False,False,False,False,True,True,False,False,,True,True,False,"GEval=1.00. The annotation type is CellPart, defined as a subcellular compartment/fraction, and the extracted value “Pelleted ribosomes” fits this definition as a cellular fraction obtained during ribosome isolation, so there is no type mismatch. The value is explicitly present in the source text in the “Polysome and ribosome isolation” section (“Pelleted ribosomes were resuspended…”), so it is not a hallucination. Because there is no ground-truth expected output provided, semantic equivalence is assessed only against the text, where this phrase unambiguously refers to the ribosome pellet fraction and is appropriate as a CellPart. The extraction is also sufficiently complete and specific for the mentioned fraction without needing additional qualifiers.",
PMC7294662,CleavageAgent,LysC,trypsin; LysC,True,1.0,EXACT,True,False,False,False,False,True,False,False,,True,True,False,Tier 1 -- exact match with GT 'LysC'.,
PMC7294662,CleavageAgent,trypsin,trypsin; LysC,True,1.0,EXACT,True,False,False,False,False,True,False,False,,True,True,False,Tier 1 -- exact match with GT 'trypsin'.,
PMC7294662,CollisionEnergy,NCE 28,NCE 28; 23 to 65 eV; 42.0 eV,True,1.0,EXACT,True,False,False,False,False,True,False,False,,True,True,False,Tier 1 -- exact match with GT 'NCE 28'.,
PMC7294662,CollisionEnergy,collision energy ranged from 23 to 65 eV,NCE 28; 23 to 65 eV; 42.0 eV,True,0.7,HIERARCHICAL,False,False,False,True,False,True,False,False,,True,True,False,Tier 4 -- hierarchical match with GT '23 to 65 eV'; predicted is more detailed than GT (superset -- complete).,
PMC7294662,CollisionEnergy,collision energy was 42.0 eV,NCE 28; 23 to 65 eV; 42.0 eV,True,0.7,HIERARCHICAL,False,False,False,True,False,True,False,False,,True,True,False,Tier 4 -- hierarchical match with GT '42.0 eV'; predicted is more detailed than GT (superset -- complete).,
PMC7294662,Compound,human recombinant IFNβ 1000 U/mL,1000	U/mL of human recombinant IFNβ,True,0.7,HIERARCHICAL,False,False,False,True,False,True,False,False,,True,False,False,Tier 4 -- hierarchical match with GT '1000	U/mL of human recombinant IFNβ'; predicted is less specific than GT (subset -- incomplete).,
PMC7294662,EnrichmentMethod,purified using homemade Stop-and-go-extraction tips (StageTips) composed of C18 Empore material (3 M) packed in to 200 μL pipette tips,,False,0.0,NO_MATCH,False,False,False,False,False,False,True,False,,False,False,True,"GEval=0.00. No model response was provided to evaluate. As a result, the required checks cannot be performed: there is no discussion of type alignment for the Actual Output (EnrichmentMethod), no verification that the extracted value appears in context[0] (the StageTips/C18 Empore purification sentence), and no assessment of semantic correctness/completeness given the lack of ground truth.",
PMC7294662,FlowRateChromatogram,flow rate of 50 μL/min,0.5 mL/min; 250 nL/min; 300 nL/min,True,0.0,NO_MATCH,False,False,False,False,False,False,True,False,,False,False,True,"GEval=0.00. No response was provided to evaluate against the steps. Because there is no assessment text, it does not check for type mismatch (FlowRateChromatogram vs other types), does not verify the extracted value “flow rate of 50 μL/min” in context[0], does not compare it semantically to the expected flow rates (0.5 mL/min, 250 nL/min, 300 nL/min), and does not address completeness. As a result, alignment with the required evaluation logic cannot be demonstrated.",
PMC7294662,FlowRateChromatogram,a flow rate of 0.5 mL/min,0.5 mL/min; 250 nL/min; 300 nL/min,True,0.7,HIERARCHICAL,False,False,False,True,False,True,False,False,,True,True,False,Tier 4 -- hierarchical match with GT '0.5 mL/min'; predicted is more detailed than GT (superset -- complete).,
PMC7294662,FlowRateChromatogram,0.25 μL/min flow rate,0.5 mL/min; 250 nL/min; 300 nL/min,True,0.65,HIERARCHICAL,False,False,False,True,False,True,False,False,,True,True,False,Tier 4 -- hierarchical match with GT '0.5 mL/min'; predicted is more detailed than GT (superset -- complete).,
PMC7294662,FlowRateChromatogram,0.35 μL/min flow rate,0.5 mL/min; 250 nL/min; 300 nL/min,True,0.65,HIERARCHICAL,False,False,False,True,False,True,False,False,,True,True,False,Tier 4 -- hierarchical match with GT '0.5 mL/min'; predicted is more detailed than GT (superset -- complete).,
PMC7294662,FractionIdentifier,fractions 6–65,,False,0.54,SEMANTIC,False,False,False,False,True,True,False,False,,True,True,False,"GEval=0.90. The annotation type FractionIdentifier matches the provided type definition (an ID label for each fraction, e.g., “fraction 3”), and the extracted value “fractions 6–65” functions as a clear fraction identifier range rather than a different entity type. The value is explicitly present in the source text in the SEC-PCP-SILAC methods section (“only fractions 6–65 … were submitted for LC-MS/MS”), so it is not a hallucination. With no ground-truth list to compare against, the extraction is semantically consistent with the source and is sufficiently complete/precise for the described fraction subset used in analysis.",
PMC7294662,FractionationMethod,loaded onto a linear 10–50% sucrose gradient,reverse-phase (RP) fractionation on an Agilent 1100 HPLC; size-exclusion chromatography (SEC),True,0.0,NO_MATCH,False,False,False,False,False,False,True,False,,False,False,False,"GEval=0.20. The extracted value “loaded onto a linear 10–50% sucrose gradient” is explicitly present in the provided Methods context (polysome analysis section), so it is not a hallucination. The annotation type FractionationMethod is plausible here because a sucrose gradient is a fractionation approach applied prior to downstream LC–MS/MS, so there is no clear type mismatch. However, it is not semantically equivalent to either expected ground-truth FractionationMethod (“reverse-phase (RP) fractionation on an Agilent 1100 HPLC” or “size-exclusion chromatography (SEC)”), which are different fractionation techniques described elsewhere in the context, so the extraction does not match the target answers despite being a real fractionation step.",
PMC7294662,FractionationMethod,high pH reverse-phase (RP) fractionation on an Agilent 1100 HPLC system,reverse-phase (RP) fractionation on an Agilent 1100 HPLC; size-exclusion chromatography (SEC),True,0.7,HIERARCHICAL,False,False,False,True,False,True,False,False,,True,True,False,Tier 4 -- hierarchical match with GT 'reverse-phase (RP) fractionation on an Agilent 1100 HPLC'; predicted is more detailed than GT (superset -- complete).,
PMC7294662,FractionationMethod,size exclusion chromatography (SEC),reverse-phase (RP) fractionation on an Agilent 1100 HPLC; size-exclusion chromatography (SEC),True,0.9,NORMALIZED,False,True,False,False,False,True,False,False,,True,True,False,Tier 2 -- normalized match with GT 'size-exclusion chromatography (SEC)'.,
PMC7294662,FragmentMassTolerance,"fragment mass accuracy, 0.05 Da",0.05 Da,True,0.7,HIERARCHICAL,False,False,False,True,False,True,False,False,,True,True,False,Tier 4 -- hierarchical match with GT '0.05 Da'; predicted is more detailed than GT (superset -- complete).,
PMC7294662,FragmentationMethod,HCD,HCD,True,1.0,EXACT,True,False,False,False,False,True,False,False,,True,True,False,Tier 1 -- exact match with GT 'HCD'.,
PMC7294662,GradientTime,over 180 min,180 min; 90 min; 60 min; 2 min; 13 min,True,0.7,HIERARCHICAL,False,False,False,True,False,True,False,False,,True,True,False,Tier 4 -- hierarchical match with GT '180 min'; predicted is more detailed than GT (superset -- complete).,
PMC7294662,GradientTime,Standard 90-min gradients,180 min; 90 min; 60 min; 2 min; 13 min,True,0.7,HIERARCHICAL,False,False,False,True,False,True,False,False,,True,True,False,Tier 4 -- hierarchical match with GT '90 min'; predicted is more detailed than GT (superset -- complete).,
PMC7294662,GradientTime,from 5% B to 15% B over 60 min,180 min; 90 min; 60 min; 2 min; 13 min,True,0.7,HIERARCHICAL,False,False,False,True,False,True,False,False,,True,True,False,Tier 4 -- hierarchical match with GT '60 min'; predicted is more detailed than GT (superset -- complete).,
PMC7294662,Instrument,Q-Exactive mass spectrometer (Thermo Fisher),Q-Exactive mass spectrometer (Thermo Fisher); timsTOF trapped ion mobility quadrupole time of flight mass spectrometer,True,1.0,EXACT,True,False,False,False,False,True,False,False,,True,True,False,Tier 1 -- exact match with GT 'Q-Exactive mass spectrometer (Thermo Fisher)'.,
PMC7294662,Instrument,Impact II; Bruker Daltonics,Q-Exactive mass spectrometer (Thermo Fisher); timsTOF trapped ion mobility quadrupole time of flight mass spectrometer,True,0.0,NO_MATCH,False,False,False,False,False,False,True,False,,False,False,False,"GEval=0.20. The annotation type is Instrument and the extracted value “Impact II; Bruker Daltonics” is a valid mass spectrometer make/model, so there is no type mismatch. The value is also explicitly present in context[0] (""quadrupole time of flight mass spectrometer (Impact II; Bruker Daltonics)""), so it is not a hallucination. However, it is not semantically equivalent to any of the expected Instrument ground-truth values (""Q-Exactive mass spectrometer (Thermo Fisher)"" or ""timsTOF trapped ion mobility quadrupole time of flight mass spectrometer""), since Impact II is a different instrument than either Q-Exactive or timsTOF. Therefore the extraction is grounded but does not match the provided expected outputs.",
PMC7294662,Instrument,timsTOF Pro; Bruker Daltonics,Q-Exactive mass spectrometer (Thermo Fisher); timsTOF trapped ion mobility quadrupole time of flight mass spectrometer,True,0.6,SEMANTIC,False,False,False,False,True,True,False,False,,True,True,False,"GEval=1.00. The annotation type is Instrument, which per the provided definition requires a mass spectrometer make/model (not an LC system), and the extracted value “timsTOF Pro; Bruker Daltonics” fits that type with no type mismatch. The value is explicitly present in the Methods context as “timsTOF … (timsTOF Pro; Bruker Daltonics)”, so it is not a hallucination. Semantically, it matches the expected ground truth option “timsTOF trapped ion mobility quadrupole time of flight mass spectrometer” by naming the same instrument family/model (timsTOF Pro) and manufacturer, making it a valid equivalent mention. Completeness is sufficient for Instrument since the key identifying make/model is included even if the full descriptive expansion is omitted.",
PMC7294662,IonizationType,Captive spray nanospray ionization source (Bruker Daltonics),,False,0.6,SEMANTIC,False,False,False,False,True,True,False,False,,True,True,False,"GEval=1.00. The extracted value matches the requested IonizationType definition (an ionization source type) and is not a compound/concentration case, so the bundled compound+concentration rule is not applicable. There is no type mismatch because “Captive spray nanospray ionization source (Bruker Daltonics)” is an ionization source description consistent with IonizationType (context[1]/[2]). The value is explicitly present in the source text in the LC–MS/MS methods section (“…a Captive spray nanospray ionization source (Bruker Daltonics)…”), so it is not a hallucination. With no ground-truth expected outputs provided, the response is evaluated against the source only and is semantically complete as an ionization source identification, even if it includes the vendor in parentheses.",
PMC7294662,Label,SILAC,"SILAC; “light” (“L”)-labeled cells, L-arginine (84 mg/L) and L-lysine (146 mg/L); “medium” (“M”)-labeled cells, 13C6-L-arginine (87 mg/L) and D4-Llysine (150 mg/L); “heavy” (“H”)-labeled cells, 13C6 15N4-L-arginine (89 mg/L) and 13C6 15N2-L-lysine (154 mg/L); label-free quantitation (LFQ)",True,1.0,EXACT,True,False,False,False,False,True,False,False,,True,True,False,Tier 1 -- exact match with GT 'SILAC'.,
PMC7294662,Label,label-free quantitation (LFQ),"SILAC; “light” (“L”)-labeled cells, L-arginine (84 mg/L) and L-lysine (146 mg/L); “medium” (“M”)-labeled cells, 13C6-L-arginine (87 mg/L) and D4-Llysine (150 mg/L); “heavy” (“H”)-labeled cells, 13C6 15N4-L-arginine (89 mg/L) and 13C6 15N2-L-lysine (154 mg/L); label-free quantitation (LFQ)",True,1.0,EXACT,True,False,False,False,False,True,False,False,,True,True,False,Tier 1 -- exact match with GT 'label-free quantitation (LFQ)'.,
PMC7294662,MaterialType,cell line,cells,True,0.36,SEMANTIC,False,False,False,False,True,True,False,False,,True,False,False,"GEval=0.60. The annotation type MaterialType is appropriate for a broad class like “cell line” per the provided type definitions, so there is no type mismatch. The extracted value is not explicitly present verbatim in context[0], but it is supported indirectly by unambiguous evidence that the experiments use named immortalized cell lines (“HeLa cells”, “THP-1 cells”), which justifies the general material category. However, against the expected ground truth for MaterialType (“cells”), “cell line” is only partially semantically aligned: it is a narrower/shifted class compared to the broader “cells” label, so it does not match as cleanly as the expected value would. Overall it is plausible and mostly correct but not an exact ground-truth match.",
PMC7294662,Modification,carbamidomethyl,carbamidomethylation; oxidation (methionine); deamidation (NQ); N-acetylation (protein N-terminus),True,0.7,HIERARCHICAL,False,False,False,True,False,True,False,False,,True,False,False,Tier 4 -- hierarchical match with GT 'carbamidomethylation'; predicted is less specific than GT (subset -- incomplete).,
PMC7294662,Modification,methionine oxidation,carbamidomethylation; oxidation (methionine); deamidation (NQ); N-acetylation (protein N-terminus),True,0.65,HIERARCHICAL,False,False,False,True,False,True,False,False,,True,True,False,Tier 4 -- hierarchical match with GT 'oxidation (methionine)'; predicted is more detailed than GT (superset -- complete).,
PMC7294662,Modification,deamidation (NQ),carbamidomethylation; oxidation (methionine); deamidation (NQ); N-acetylation (protein N-terminus),True,1.0,EXACT,True,False,False,False,False,True,False,False,,True,True,False,Tier 1 -- exact match with GT 'deamidation (NQ)'.,
PMC7294662,Modification,N-acetylation (protein N-terminus),carbamidomethylation; oxidation (methionine); deamidation (NQ); N-acetylation (protein N-terminus),True,1.0,EXACT,True,False,False,False,False,True,False,False,,True,True,False,Tier 1 -- exact match with GT 'N-acetylation (protein N-terminus)'.,
PMC7294662,NumberOfBiologicalReplicates,3,3; three replicates,True,1.0,EXACT,True,False,False,False,False,True,False,False,,True,True,False,Tier 1 -- exact match with GT '3'.,
PMC7294662,NumberOfFractions,80 fractions,,False,0.6,SEMANTIC,False,False,False,False,True,True,False,False,,True,True,False,"GEval=1.00. The annotation type matches the schema: NumberOfFractions is defined as the total count of fractions generated per sample, and the extracted value is a numeric count (“80 fractions”), so there is no type mismatch. The value is explicitly present in the source text in the SEC-PCP-SILAC methods (“Samples were collected into 80 fractions…”), so it is not a hallucination. With no ground-truth list provided, correctness is judged against the text only, and “80 fractions” is semantically identical to the stated fraction count. The extraction is also sufficiently complete/precise for this field, capturing the required count (80) with an appropriate unit indicator (fractions).",
PMC7294662,Organism,Homo sapiens,Homo sapiens,True,1.0,EXACT,True,False,False,False,False,True,False,False,,True,True,False,Tier 1 -- exact match with GT 'Homo sapiens'.,
PMC7294662,PooledSample,pooled,,False,0.48,SEMANTIC,False,False,False,False,True,True,False,False,,True,True,False,"GEval=0.80. The annotation type PooledSample is appropriate because the source text explicitly mentions pooling (e.g., “Cells of the same SILAC label were pooled” and “fractions 6–65 were pooled”), so the extracted value is not a hallucination and is supported by context[0]. There is no type mismatch since the value is expressing whether pooling occurred, which matches the PooledSample definition in context[1]/context[2]. Semantically, even though there is no ground-truth list to match against, “pooled” correctly captures that samples/material were combined; however, it is not very specific (it does not indicate what was pooled or which replicates/fractions), so completeness is only partial but still acceptable under a lenient standard.",
PMC7294662,PrecursorMassTolerance,"peptide mass accuracy, 20 ppm (ppm) for first search, 10 ppm for second search",10 ppm,True,0.7,HIERARCHICAL,False,False,False,True,False,True,False,False,,True,True,False,Tier 4 -- hierarchical match with GT '10 ppm'; predicted is more detailed than GT (superset -- complete).,
PMC7294662,ReductionReagent,DTT,dithiothreitol,True,0.8,ONTOLOGY,False,False,True,False,False,True,False,False,,True,True,False,Tier 3 -- ontology/abbreviation match with GT 'dithiothreitol'.,
PMC7294662,Separation,Easy nano LC 1000 nanoflow HPLC (Thermo Fisher) on-line coupled to a Q-Exactive mass spectrometer (Thermo Fisher),,False,0.0,NO_MATCH,False,False,False,False,False,False,True,False,,False,False,False,"GEval=0.30. The extracted value is present verbatim in the source text (""Purified peptides were analyzed using an Easy nano LC 1000 nanoflow HPLC... on-line coupled to a Q-Exactive""), so it is not a hallucination. The annotation type is not a mismatch in the strict sense (it is related to LC separation), but per context[1]/context[2] the Separation field must describe the chromatographic approach or stationary phase/column chemistry (e.g., reverse-phase C18/RPLC/ReproSil-Pur C18-AQ), and instrument model names alone are explicitly not valid. This extracted span is dominated by instrument coupling/model information and does not specify the separation chemistry/mode, so it is semantically inadequate for the Separation definition and incomplete with respect to the required separation-method details.",
PMC7294662,SpikedCompound,light reference mixture,,False,0.6,SEMANTIC,False,False,False,False,True,True,False,False,,True,True,False,"GEval=1.00. The annotation type SpikedCompound matches the type definition (an exogenous standard/spike-in), and the extracted value is supported by the source text: the methods explicitly state “To generate the light reference mixture… [fractions] were pooled and spiked equally into each of the corresponding medium/heavy fractions,” indicating it is a spike-in/internal standard. The value (""light reference mixture"") is present verbatim in context[0], so it is not a hallucination. Since there is no ground truth list, the extraction is evaluated against the text only and is semantically appropriate for a spiked standard; the entry is also sufficiently complete for this field.",
PMC7294662,Temperature,37 °C,,False,0.0,NO_MATCH,False,False,False,False,False,False,True,False,,False,False,True,"GEval=0.00. No model response was provided to evaluate. As a result, none of the required checks can be performed: the annotation type (Temperature) cannot be assessed against the type definitions in context[1]/context[2], the extracted value “37 °C” cannot be verified for presence in context[0] (hallucination check), and semantic equivalence/completeness cannot be judged given there is no evaluation text to score.",
PMC7294662,Time,4 h,4 h; 24 h,True,0.9,NORMALIZED,False,True,False,False,False,True,False,False,,True,True,False,Tier 2 -- normalized match with GT '4 h'.,
PMC7294662,Time,24 h,4 h; 24 h,True,0.9,NORMALIZED,False,True,False,False,False,True,False,False,,True,True,False,Tier 2 -- normalized match with GT '24 h'.,
PMC7294662,Treatment,IFNβ stimulation,stimulated; unstimulated,True,0.54,SEMANTIC,False,False,False,False,True,True,False,False,,True,True,False,"GEval=0.90. The annotation type is Treatment, which matches the task definition (experimental treatment such as a stimulation), so there is no type mismatch. The extracted value “IFNβ stimulation” is explicitly present in the provided context (e.g., the METHODS section header “Cell culture and IFNβ stimulation” and repeated mentions of “IFNβ-stimulated”), so it is not a hallucination. Semantically, “IFNβ stimulation” corresponds to the ground-truth treatment state “stimulated” (one of the allowed expected outputs), though it is more specific than the generic label because it names the stimulant (IFNβ). Completeness is acceptable because the expected output is a binary stimulated/unstimulated label and the extracted value clearly indicates the stimulated condition without missing essential meaning.",
PMC7367873,AcquisitionMethod,data-dependent acquisition,data-dependent acquisition,True,1.0,EXACT,True,False,False,False,False,True,False,False,,True,True,False,Tier 1 -- exact match with GT 'data-dependent acquisition'.,
PMC7367873,AlkylationReagent,chloroacetamide,chloroacetamide,True,1.0,EXACT,True,False,False,False,False,True,False,False,,True,True,False,Tier 1 -- exact match with GT 'chloroacetamide'.,
PMC7367873,CellLine,HeLa Kyoto,HeLa Kyoto,True,1.0,EXACT,True,False,False,False,False,True,False,False,,True,True,False,Tier 1 -- exact match with GT 'HeLa Kyoto'.,
PMC7367873,CleavageAgent,Trypsin/P,trypsin,True,0.7,HIERARCHICAL,False,False,False,True,False,True,False,False,,True,True,False,Tier 4 -- hierarchical match with GT 'trypsin'; predicted is more detailed than GT (superset -- complete).,
PMC7367873,CollisionEnergy,normalized collision energy was 32,30%; 32; 35%; 55,True,0.6,SEMANTIC,False,False,False,False,True,True,False,False,,True,True,False,"GEval=1.00. The annotation type CollisionEnergy matches the provided type definition (collision energy in MS/MS). There is no type mismatch. The extracted value “normalized collision energy was 32” is explicitly present in the context in the LC-MS/MS methods sentence “(normalized collision energy was 32)”, so it is not a hallucination. Semantically, it matches the expected ground-truth value “32” (the added words are just surrounding phrasing, but the collision energy value is the same), and completeness is sufficient since the key parameter (32) is captured even without a percent sign.",
PMC7367873,CollisionEnergy,35% normalized collision energy (NCE),30%; 32; 35%; 55,True,0.6,SEMANTIC,False,False,False,False,True,True,False,False,,True,True,False,"GEval=1.00. The annotation type CollisionEnergy matches the type definition in context[1] (collision energy in MS/MS), so there is no type mismatch. The extracted value “35% normalized collision energy (NCE)” is explicitly present in context[0] in the Fusion Lumos CID settings (“using 35% normalized collision energy (NCE)”), so it is not a hallucination. Semantically, this directly matches one of the expected ground-truth CollisionEnergy values (35%), with the added wording (“normalized collision energy (NCE)”) being consistent context and not changing the value. The extraction is complete enough for this field because it captures the collision energy magnitude and unit/format (percent NCE) clearly.",
PMC7367873,CollisionEnergy,55% NCE,30%; 32; 35%; 55,True,0.0,NO_MATCH,False,False,False,False,False,False,True,False,,False,False,True,"GEval=0.00. No evaluator response was provided to assess against the steps. As a result, the required checks (type mismatch handling for the CollisionEnergy type, verifying the extracted value “55% NCE” appears in context, and semantic equivalence to the expected values including “55”) were not performed or documented, so alignment with the evaluation procedure cannot be established.",
PMC7367873,CollisionEnergy,30% normalized collision energy (NCE),30%; 32; 35%; 55,True,0.6,SEMANTIC,False,False,False,False,True,True,False,False,,True,True,False,"GEval=1.00. The annotation type CollisionEnergy matches the type definition in context[1] (collision energy values like normalized CE percentages). The extracted value “30% normalized collision energy (NCE)” is explicitly present in context[0] in the LC-MS/MS method description (“fragmented ... using 30% normalized collision energy (NCE)”), so it is not a hallucination. Semantically it matches an expected ground-truth value (30%) exactly, with the added wording “normalized collision energy (NCE)” being consistent and not altering the value. The extraction is sufficiently complete and appropriately formatted as a collision energy setting.",
PMC7367873,Compound,20 nM Calyculin A,,False,0.6,SEMANTIC,False,False,False,False,True,True,False,False,,True,True,False,"GEval=1.00. The annotation type is Compound and the extracted value “20 nM Calyculin A” correctly bundles a chemical name with its concentration, which is explicitly allowed by the bundled compound+concentration rule and the provided Compound type definition (so it should not be flagged as ConcentrationOfCompound or a type mismatch). The exact phrase appears in the source text multiple times (e.g., “HeLa Kyoto cells were incubated with 20 nM Calyculin A ...”), so it is present in context[0] and not a hallucination. Since there is no ground truth list, evaluation is against the source only, and the extracted value is semantically exact and complete for the compound mention.",
PMC7367873,Compound,1 µM recombinant phosphatase,,False,0.0,NO_MATCH,False,False,False,False,False,False,True,False,,False,False,True,"GEval=0.00. No response was provided to evaluate against the stated steps. As a result, the required checks (verifying the bundled compound+concentration rule for a Compound annotation, confirming the extracted value appears in context[0], assessing hallucination vs. source text, and discussing type match vs. mismatch with 'Correct type: X' when applicable) were not performed.",
PMC7367873,Compound,EGF 100 ng/mL,,False,0.6,SEMANTIC,False,False,False,False,True,True,False,False,,True,True,False,"GEval=1.00. The annotation type Compound is appropriate because the extracted value contains a chemical name plus its dose (“EGF 100 ng/mL”), which is explicitly permitted by the bundled compound+concentration rule and the provided Compound type definition (it may include a concentration prefix/suffix). The value is not hallucinated: context[0] clearly mentions EGF at a final concentration of 100 ng/mL (“resulting in final concentrations of 100 ng/mL for EGF”). With no ground-truth expected outputs, the extracted value is semantically consistent with the source text despite minor word-order differences (source has concentration then compound), and it is sufficiently complete because it includes both the compound identity and the concentration.",
PMC7367873,Compound,PDP(m)-Nal 50 µM,,False,0.0,NO_MATCH,False,False,False,False,False,False,True,False,,False,False,True,"GEval=0.00. No model response was provided to evaluate against the steps. Without an evaluation paragraph, it’s impossible to verify required checks such as confirming the Compound type under the bundled compound+concentration rule (e.g., “PDP(m)-Nal 50 µM”), locating the extracted value in the source context (it does appear in the “Cells were treated…150 µM PDP(m)-Nal…final…50 µM” sentence), or assessing hallucination/type mismatch/completeness criteria.",
PMC7367873,EnrichmentMethod,Phosphopeptides were enriched from the desalted and labeled digests (approximately 1.5 mg) using Fe-IMAC,Fe-IMAC; phosphopeptide enrichment,True,0.7,HIERARCHICAL,False,False,False,True,False,True,False,False,,True,True,False,Tier 4 -- hierarchical match with GT 'Fe-IMAC'; predicted is more detailed than GT (superset -- complete).,
PMC7367873,EnrichmentMethod,immunoprecipitation using α-GFP nanobodies covalently coupled to agarose beads,Fe-IMAC; phosphopeptide enrichment,True,0.0,NO_MATCH,False,False,False,False,False,False,True,False,,False,False,False,"GEval=0.20. The annotation type is EnrichmentMethod and the extracted value (“immunoprecipitation using α-GFP nanobodies covalently coupled to agarose beads”) is indeed an enrichment protocol, so there is no type mismatch. The phrase is explicitly present in the provided context (Co-IP methods section), so it is not a hallucination. However, it is not semantically equivalent to any of the expected EnrichmentMethod ground truths (“Fe-IMAC” or “phosphopeptide enrichment”); those refer to phosphopeptide enrichment (and Fe-IMAC is also stated in the context), whereas the extracted value describes GFP pull-down immunoprecipitation. Therefore the extraction does not match the expected output.",
PMC7367873,FlowRateChromatogram,0.3 µL/min,300 nL/min; 5 µL/min; 0.3 µL/min; 30 µL/min,True,0.9,NORMALIZED,False,True,False,False,False,True,False,False,,True,True,False,Tier 2 -- normalized match with GT '0.3 µL/min'.,
PMC7367873,FlowRateChromatogram,5 µL/min,300 nL/min; 5 µL/min; 0.3 µL/min; 30 µL/min,True,0.9,NORMALIZED,False,True,False,False,False,True,False,False,,True,True,False,Tier 2 -- normalized match with GT '5 µL/min'.,
PMC7367873,FlowRateChromatogram,30 µL/min,300 nL/min; 5 µL/min; 0.3 µL/min; 30 µL/min,True,0.9,NORMALIZED,False,True,False,False,False,True,False,False,,True,True,False,Tier 2 -- normalized match with GT '30 µL/min'.,
PMC7367873,FractionIdentifier,The 5 and 50% ACN fractions,,False,0.54,SEMANTIC,False,False,False,False,True,True,False,False,,True,True,False,"GEval=0.90. The annotation type FractionIdentifier is appropriate because the source text explicitly describes fraction labels as “The 5 and 50% ACN fractions,” which function as identifiers for specific collected fractions in the high-pH RP tip fractionation workflow. The extracted value is present verbatim in the provided context (so it is not hallucinated), and there is no ground truth list to conflict with. While the phrase bundles two fraction identifiers together and includes a leading article (“The”), it still unambiguously denotes the fraction IDs used in the method, so it is semantically correct and acceptably complete under a lenient completeness check.",
