paper_id,annotation_type,extracted_value,type_mismatch,correct_type,value_correct,value_complete,hallucination,source_evidence,issue_summary,corrected_value
PMC7367873,Modification,Oxidation of methionine,False,,True,True,False,"Oxidation of methionine and N-terminal protein acetylation as well as phosphorylation on S, T, and Y",OK,
PMC7367873,Modification,N-terminal protein acetylation,False,,True,True,False,Oxidation of methionine and N-terminal protein acetylation,OK,
PMC7367873,Modification,Carbamidomethylation on cysteines,False,,True,True,False,Carbamidomethylation on cysteines was specified as a fixed modification.,OK,
PMC7367873,NumberOfBiologicalReplicates,3,False,,True,True,False,The experiment was carried out in three independent replicates.,OK,
PMC7367873,NumberOfFractions,a total of four fractions,False,,True,True,False,"resulting in a total of four fractions, which were dried and stored at −20 °C until LC-MS/MS measurement.",OK,
PMC7367873,NumberOfMissedCleavages,6,False,,True,True,False,"Search parameters: None, missed cleavages 6, peptide tolerance 10 ppm",OK,
PMC7367873,NumberOfMissedCleavages,two,False,,True,True,False,Trypsin (Trypsin/P) was specified as the proteolytic enzyme with up to two allowed missed cleavage sites.,OK,
PMC7367873,NumberOfTechnicalReplicates,two technical data points,False,,True,True,False,Error bars ... correspond to s.e.m of independent triplicates with two technical data points each.,OK,
PMC7367873,Organism,Homo sapiens,False,,True,True,False,"Swissprot reference database (human proteins only, 20193 entries",OK,
PMC7367873,PooledSample,pooled,False,,True,False,False,"126—untreated; 127—PP1 treated; 128—PP2A treated; (129—condition 3, not included in analysis; 130—pooled sample, not included in analysis; 131—empty).","Incomplete: pooling is mentioned specifically as a distinct 'pooled sample' (TMT channel 130), but the extracted value is too generic.",pooled sample
PMC7367873,PrecursorMassTolerance,peptide tolerance 10 ppm,False,,True,True,False,"Search parameters: None, missed cleavages 6, peptide tolerance 10 ppm",OK,
PMC7367873,ReductionReagent,dithiothreitol,False,,True,True,False,"Treated lysates were reduced (10 mM DTT, 30 °C, 30 min)",OK,
PMC7367873,Separation,"trapping cartridge (Precolumn C18 PepMap 100, 5 µm, 300 µm i.d. size-exclusion chromatography 5 mm, 100 Å)",False,,True,True,False,"equipped with a trapping cartridge (Precolumn C18 PepMap 100, 5 µm, 300 µm i.d. size-exclusion chromatography 5 mm, 100 Å)",OK,
PMC7367873,Separation,"analytical column (Waters nanoEase HSS C18 T3, 75 µm × 25 cm, 1.8 µm, 100 Å)",False,,True,True,False,"an analytical column (Waters nanoEase HSS C18 T3, 75 µm × 25 cm, 1.8 µm, 100 Å)",OK,
PMC7367873,Separation,"trap column (75 µm × 2 cm, packed in-house with 5 µm C18 resin; Reprosil PUR AQ, Dr. Maisch, Ammerbruch-Entringen, Germany)",False,,True,True,False,"Peptides were delivered to a trap column (75 µm × 2 cm, packed in-house with 5 µm C18 resin; Reprosil PUR AQ, Dr. Maisch, Ammerbruch-Entringen, Germany)",OK,
PMC7367873,Temperature,37 °C,False,,True,True,False,Cells were cultured at 37 °C in a humidified incubator under 5% CO2.,OK,
PMC7367873,Time,10–15 min,False,,True,True,False,HeLa Kyoto cells were incubated with 20 nM Calyculin A ... for 10–15 min.,OK,
PMC7367873,Time,12 min,False,,True,True,False,"HeLa Kyoto cells expressing transiently transfected pEGFP(C1)-14-3-3β or pEGFP(C1) control plasmid, were incubated with 20 nM Calyculin A ... for 12 min.",OK,
PMC7367873,Treatment,PP1 treated,False,,True,True,False,126—untreated; 127—PP1 treated; 128—PP2A treated;,OK,
PMC7367873,Treatment,PP2A treated,False,,True,True,False,126—untreated; 127—PP1 treated; 128—PP2A treated;,OK,
PMC7367873,Treatment,MISSING,False,,False,False,False,126—untreated; 127—PP1 treated; 128—PP2A treated;,Not extracted — present in source text,untreated
PMC7367873,FlowRateChromatogram,MISSING,False,,False,False,False,the sample was loaded onto a pre-equilibrated Superdex Peptide 10/300 GL column (GE Healthcare) with a flow rate of 0.5 mL/min,Not extracted — present in source text,0.5 mL/min
PMC7367873,FlowRateChromatogram,MISSING,False,,False,False,False,loaded onto a Superdex 200 Increase 10/300 column ... with a flow rate of 0.25 mL/min,Not extracted — present in source text,0.25 mL/min
PMC7921882,AcquisitionMethod,top 12 method,False,,True,True,False,Peptide fragmentation/identification was done with a top 12 method and a normalized fragmentation energy at 27%.,OK,
PMC7921882,AlkylationReagent,iodoacetamide,False,,True,True,False,"Samples were then reduced with dithiothreitol (DTT) at 60 °C for 1 h, alkylated with iodoacetamide for 1 h at room temperature (RT) and digested with MS-grade trypsin at 37 °C",OK,
PMC7921882,CleavageAgent,MS-grade trypsin,False,,True,True,False,"Samples were then reduced with dithiothreitol (DTT) at 60 °C for 1 h, alkylated with iodoacetamide for 1 h at room temperature (RT) and digested with MS-grade trypsin at 37 °C",OK,
PMC7921882,CollisionEnergy,normalized fragmentation energy at 27%,False,,True,True,False,Peptide fragmentation/identification was done with a top 12 method and a normalized fragmentation energy at 27%.,OK,
PMC7921882,Disease,house dust mite allergic individuals,False,,True,True,False,"Blots were then either incubated with 1:10 diluted serum pools of house dust mite allergic individuals, with different dilutions of mouse monoclonal IgG antibodies",OK,
PMC7921882,EnrichmentMethod,peptides were enriched and desalted using 100 μl Pierce C18 Tips (Thermo Fisher Scientific),False,,True,True,False,"After centrifugation, peptides were enriched and desalted using 100 μl Pierce C18 Tips (Thermo Fisher Scientific).",OK,
PMC7921882,FlowRateChromatogram,300 nl/min,False,,True,True,False,5–45% B in 120 min) at a flow rate of 300 nl/min at 55 °C.,OK,
PMC7921882,GradientTime,5–45% B in 120 min,False,,True,True,False,"The column (Acclaim PepMap RSLC C18, 75 μm × 15 cm, Dionex, Thermo Fisher Scientific) was developed with an acetonitrile gradient (Solvent A: 0.1% (v/v) formic acid; solvent B: 0.1% (v/v) formic acid/90% (v/v) acetonitrile; 5–45% B in 120 min) at a flow rate of 300 nl/min at 55 °C.",OK,
PMC7921882,Instrument,Q Exactive Orbitrap mass spectrometer (Thermo Fisher Scientific),False,,True,True,False,"Desalted peptides resulting from the tryptic digests were separated by reverse-phase nano-HPLC (Dionex Ultimate 3000, Thermo Fisher Scientific, Bremen, Germany), directly coupled via nano electrospray to a Q Exactive Orbitrap mass spectrometer (Thermo Fisher Scientific).",OK,
PMC7921882,IonizationType,nano electrospray,False,,True,True,False,"Desalted peptides resulting from the tryptic digests were separated by reverse-phase nano-HPLC (Dionex Ultimate 3000, Thermo Fisher Scientific, Bremen, Germany), directly coupled via nano electrospray to a Q Exactive Orbitrap mass spectrometer (Thermo Fisher Scientific).",OK,
PMC7921882,Modification,carbamidomethylation (C),False,,True,True,False,"Fixed modification: carbamidomethylation (C), variable modifications: deamidation (NQ), oxidation (M).",OK,
PMC7921882,Modification,deamidation (NQ),False,,True,True,False,"Fixed modification: carbamidomethylation (C), variable modifications: deamidation (NQ), oxidation (M).",OK,
PMC7921882,Modification,oxidation (M),False,,True,True,False,"Fixed modification: carbamidomethylation (C), variable modifications: deamidation (NQ), oxidation (M).",OK,
PMC7921882,NumberOfSamples,16,False,,True,True,False,"SDS-PAGE, immunoblots and high-resolution mass spectrometric analysis was performed with 16 house dust mite (HDM) SPT solutions and AVs from 3 Indian manufacturers.",OK,
PMC7921882,NumberOfTechnicalReplicates,4 to 6 independent experiments for each sample,False,,True,True,False,Data presented here were based on 4 to 6 independent experiments for each sample.,OK,
PMC7921882,Organism,Dermatophagoides pteronyssinus,False,,True,True,False,"From the 5 Indian Dermatophagoides pteronyssinus products, none contained proteins from this source.",OK,
PMC7921882,Organism,Dermatophagoides farinae,False,,True,True,False,"Instead, 1 sample contained Dermatophagoides farinae and human serum proteins",OK,
PMC7921882,Organism,Blomia tropicalis,False,,True,True,False,"As reference for B. tropicalis, an in-house produced B. tropicalis extract was used (ref-BT).",OK,
PMC7921882,Organism,Suidasia medanensis,False,,True,True,False,"4 products contained allergens from the storage mite Suidasia medanensis, allergens from the legume Cicer arietinum (chickpea), and proteins from baker's yeast.",OK,
PMC7921882,Organism,Cicer arietinum,False,,True,True,False,"4 products contained allergens from the storage mite Suidasia medanensis, allergens from the legume Cicer arietinum (chickpea), and proteins from baker's yeast.",OK,
PMC7921882,Organism,baker's yeast,False,,True,True,False,"4 products contained allergens from the storage mite Suidasia medanensis, allergens from the legume Cicer arietinum (chickpea), and proteins from baker's yeast.",OK,
PMC7921882,PooledSample,pooled,False,,False,False,False,Blots were then either incubated with 1:10 diluted serum pools of house dust mite allergic individuals,"The paper mentions pooled sera (“serum pools”), but the extracted value “pooled” is too generic and not stated verbatim as a sample pooling descriptor for the MS samples.",serum pools
PMC7921882,ReductionReagent,dithiothreitol (DTT),False,,True,True,False,Samples were then reduced with dithiothreitol (DTT) at 60 °C for 1 h,OK,
PMC7921882,Separation,"reverse-phase nano-HPLC (Dionex Ultimate 3000, Thermo Fisher Scientific, Bremen, Germany), directly coupled via nano electrospray to a Q Exactive Orbitrap mass spectrometer (Thermo Fisher Scientific)",False,,True,True,False,"Desalted peptides resulting from the tryptic digests were separated by reverse-phase nano-HPLC (Dionex Ultimate 3000, Thermo Fisher Scientific, Bremen, Germany), directly coupled via nano electrospray to a Q Exactive Orbitrap mass spectrometer (Thermo Fisher Scientific).",OK,
PMC7921882,Separation,"The column (Acclaim PepMap RSLC C18, 75 μm × 15 cm, Dionex, Thermo Fisher Scientific) was developed with an acetonitrile gradient",False,,True,True,False,"The column (Acclaim PepMap RSLC C18, 75 μm × 15 cm, Dionex, Thermo Fisher Scientific) was developed with an acetonitrile gradient",OK,
PMC8698288,AcquisitionMethod,data-dependent (dd) positive acquisition mode,False,,True,True,False,"The mass spectrometer was operated in data-dependent (dd) positive acquisition mode, alternating between a full scan (m/z 380–1580) and subsequent HCD MS/MS of the 10 most intense peaks from the full scan (normalized collision energy of 27%).",OK,
PMC8698288,Bait,FLAG-BirA*-MOB1,False,,True,True,False,"To achieve this for TgMOB1, freshly egressed 2 × 107 FLAG-BirA* or FLAG-BirA*-MOB1 tachyzoites were inoculated onto HFF confluent cells in T-75 flasks in DMEM GlutaMAX™ 1% FBS.",OK,
PMC8698288,CellLine,"HFF-1 (SCRC-1041; ATCC, Manassas, VA, USA)",False,,True,True,False,"The cell line HFF-1 (SCRC-1041; ATCC, Manassas, VA, USA) was grown in Dulbecco’s Modified Eagle Medium (DMEM) with GlutaMAX Supplement (Gibco; Invitrogen; Thermo Fisher Scientific, Inc., Waltham, MA, USA) supplemented with 10% heat-inactivated fetal bovine serum (FBS; Gibco; Invitrogen; Thermo Fisher Scientific, Inc., Waltham, MA, USA).",OK,
PMC8698288,CleavageAgent,Trypsin/LysC,False,,True,True,False,Enzymatic digestion was performed with Trypsin/LysC (2 µg) overnight at 37 °C at 1000 rpm.,OK,
PMC8698288,CollisionEnergy,normalized collision energy of 27%,False,,True,True,False,"The mass spectrometer was operated in data-dependent (dd) positive acquisition mode, alternating between a full scan (m/z 380–1580) and subsequent HCD MS/MS of the 10 most intense peaks from the full scan (normalized collision energy of 27%).",OK,
PMC8698288,Compound,biotin 150 µM,False,,True,True,False,"Following 14 h of host cell infection, biotin was added for a final concentration of 150 µM and incubated for 56 h.","OK (contains both compound name and concentration, but the compound is correctly identified as biotin)",
PMC8698288,EnrichmentMethod,The BioID method employs proximity-dependent biotin labeling,False,,True,False,False,"The BioID method employs proximity-dependent biotin labeling, allowing for the identification of interacting and neighboring proteins in their native cellular environment by proximity labeling, and enabling the identification of the proximity interactome, including stable and dynamic interactions.",Incomplete for EnrichmentMethod: this describes proximity biotin labeling (BioID) but not the actual enrichment/purification step used before MS.,"The protein extracts were incubated with agarose-streptavidin beads overnight at 18 °C using an orbital shaker at 45 rpm (GyroTwister; Labnet, Edison, NJ, USA)."
PMC8698288,EnrichmentMethod,incubated with agarose-streptavidin beads overnight at 18 °C,False,,True,True,False,"The protein extracts were incubated with agarose-streptavidin beads overnight at 18 °C using an orbital shaker at 45 rpm (GyroTwister; Labnet, Edison, NJ, USA).",OK,
PMC8698288,FlowRateChromatogram,250 nl/min,False,,True,True,False,"After 3 min of loading, the trap column was switched in-line to a 50 cm by 75 μm inner diameter EASY-Spray column (ES803, PepMap RSLC, C18, 2 μm; Thermo Fisher Scientific, Inc., Waltham, MA, USA) at 250 nl/min.",OK,
PMC8698288,FragmentMassTolerance,0.02 Da,False,,True,True,False,The ion mass tolerance was 10 ppm for precursor ions and 0.02 Da for fragment ions.,OK,
PMC8698288,FragmentationMethod,HCD MS/MS,False,,True,True,False,"The mass spectrometer was operated in data-dependent (dd) positive acquisition mode, alternating between a full scan (m/z 380–1580) and subsequent HCD MS/MS of the 10 most intense peaks from the full scan (normalized collision energy of 27%).",OK,
PMC8698288,GradientTime,"5 min (2.5% B to 10% B), 120 min (10% B to 30% B), 20 min (30% B to 50% B), 5 min (50% B to 99% B) and 10 min (hold 99% B)",False,,True,True,False,"Separation was generated by mixing A: 0.1% FA and B: 80% ACN, with the following gradients: 5 min (2.5% B to 10% B), 120 min (10% B to 30% B), 20 min (30% B to 50% B), 5 min (50% B to 99% B) and 10 min (hold 99% B).",OK,
PMC8698288,Instrument,Q-Exactive Hybrid Quadrupole-Orbitrap mass spectrometer,False,,True,True,False,"This equipment is composed of an Ultimate 3000 liquid chromatography system coupled to a Q-Exactive Hybrid Quadrupole-Orbitrap mass spectrometer (Thermo Fisher Scientific, Inc., Waltham, MA, USA).",OK,
PMC8698288,IonizationType,ESI,False,,True,True,False,ESI spray voltage was 1.9 kV.,OK,
PMC8698288,Label,label-free quantitation,False,,True,True,False,Protein label-free quantitation was performed with the Minora feature detector node at the processing step.,OK,
PMC8698288,MaterialType,cells,False,,True,True,False,"To achieve this for TgMOB1, freshly egressed 2 × 107 FLAG-BirA* or FLAG-BirA*-MOB1 tachyzoites were inoculated onto HFF confluent cells in T-75 flasks in DMEM GlutaMAX™ 1% FBS.",OK,
PMC8698288,Modification,Cysteine carbamidomethylation,False,,True,True,False,Cysteine carbamidomethylation was defined as constant modification.,OK,
PMC8698288,Modification,Methionine oxidation,False,,True,True,False,Methionine oxidation and protein N-terminus acetylation were defined as variable modifications.,OK,
PMC8698288,Modification,protein N-terminus acetylation,False,,True,True,False,Methionine oxidation and protein N-terminus acetylation were defined as variable modifications.,OK,
PMC8698288,NumberOfBiologicalReplicates,3,False,,True,True,False,"The raw data were obtained from three biological replicates for each strain, were processed using Proteome Discoverer 2.4.0.305 software (Thermo Fisher Scientific, Inc., Waltham, MA, USA), and searched against the ToxoDB-46_TgondiiME49 database.",OK,
PMC8698288,NumberOfMissedCleavages,2,False,,True,True,False,The maximum allowed missing cleavage sites was set to 2.,OK,
PMC8698288,Organism,Toxoplasma gondii,False,,True,True,False,"Monopolar spindle One Binder1 (MOB1) proteins regulate key cellular functions, namely cell multiplication and cell division. The unicellular parasite Toxoplasma gondii transitions between several morphological stages, with the need to control the number of parasites in its cellular environment.",OK,
PMC8698288,OrganismPart,tachyzoites,False,,True,True,False,"To achieve this for TgMOB1, freshly egressed 2 × 107 FLAG-BirA* or FLAG-BirA*-MOB1 tachyzoites were inoculated onto HFF confluent cells in T-75 flasks in DMEM GlutaMAX™ 1% FBS.",OK,
PMC8698288,PrecursorMassTolerance,10 ppm,False,,True,True,False,The ion mass tolerance was 10 ppm for precursor ions and 0.02 Da for fragment ions.,OK,
PMC8698288,Separation,"a trapping cartridge (Acclaim PepMap C18 100 Å, 5 mm × 300 µm i.d., 160454; Thermo Fisher Scientific, Inc., Waltham, MA, USA)",False,,True,True,False,"Samples were loaded onto a trapping cartridge (Acclaim PepMap C18 100 Å, 5 mm × 300 µm i.d., 160454; Thermo Fisher Scientific, Inc., Waltham, MA, USA) in a mobile phase of 2% ACN and 0.1% FA at 10 µL/min.",OK,
PMC8698288,Separation,"a 50 cm by 75 μm inner diameter EASY-Spray column (ES803, PepMap RSLC, C18, 2 μm; Thermo Fisher Scientific, Inc., Waltham, MA, USA)",False,,True,True,False,"After 3 min of loading, the trap column was switched in-line to a 50 cm by 75 μm inner diameter EASY-Spray column (ES803, PepMap RSLC, C18, 2 μm; Thermo Fisher Scientific, Inc., Waltham, MA, USA) at 250 nl/min.",OK,
PMC8698288,Strain,FLAG-BirA*,False,,True,True,False,"To achieve this for TgMOB1, freshly egressed 2 × 107 FLAG-BirA* or FLAG-BirA*-MOB1 tachyzoites were inoculated onto HFF confluent cells in T-75 flasks in DMEM GlutaMAX™ 1% FBS.",OK,
PMC8698288,Strain,FLAG-BirA*-MOB1,False,,True,True,False,"To achieve this for TgMOB1, freshly egressed 2 × 107 FLAG-BirA* or FLAG-BirA*-MOB1 tachyzoites were inoculated onto HFF confluent cells in T-75 flasks in DMEM GlutaMAX™ 1% FBS.",OK,
PMC8698288,FlowRateChromatogram,MISSING,False,,False,False,False,"Samples were loaded onto a trapping cartridge (Acclaim PepMap C18 100 Å, 5 mm × 300 µm i.d., 160454; Thermo Fisher Scientific, Inc., Waltham, MA, USA) in a mobile phase of 2% ACN and 0.1% FA at 10 µL/min.",Not extracted — present in source text,10 µL/min
